TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE
08/01/2024,04BAGLI_T1L2,N,N,N,4516.5635,4516.5635,5177.4591,4516.5635,4516.5635
08/01/2024,04BILGPP_G01,N,N,N,4408.5016,4408.5016,2765,4408.5016,4408.5016
08/01/2024,04CLBYBNK_G01,N,N,N,4556.8219,4556.8219,5700.9008,4556.8219,4556.8219
08/01/2024,04CLBYOG_L02,N,N,N,4556.8219,4556.8219,5177.4591,4556.8219,4556.8219
08/01/2024,04CLBYOG_SS,N,N,N,4557.6694,4557.6694,5177.4591,4557.6694,4557.6694
08/01/2024,04IASMOD_G01,N,N,N,4405.5352,4405.5352,5751.7445,4405.5352,4405.5352
08/01/2024,04IASMOD_G02,N,N,N,4405.5352,4405.5352,5749.9704,4405.5352,4405.5352
08/01/2024,04IASMOD_G03,N,N,N,4405.5352,4405.5352,5293.0353,4405.5352,4405.5352
08/01/2024,04IASMOD_G04,N,N,N,4405.5352,4405.5352,7020.6494,4405.5352,4405.5352
08/01/2024,04IASMOD_G05,N,N,N,4405.5352,4405.5352,7009.2432,4405.5352,4405.5352
08/01/2024,04IASMOD_G06,N,N,N,4405.5352,4405.5352,4969.475,4405.5352,4405.5352
08/01/2024,04ISABE_SS,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04ISABE_T1L1,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04ISABE_T2L1,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04ISABE_T3L1,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04ISABE_T4L2,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04ISABE_T5L2,N,N,N,4405.5352,4405.5352,5177.4591,4405.5352,4405.5352
08/01/2024,04LEYTE_A,N,N,N,4402.9926,4402.9926,5511.174,4402.9926,4402.9926
08/01/2024,04LEYTE_S01,N,N,N,4402.9926,4402.9926,5177.4591,4402.9926,4402.9926
08/01/2024,04LGPP_G01,N,N,N,4385.6179,4385.6179,5375.2017,4385.6179,4385.6179
08/01/2024,04MAASI_SS,N,N,N,4679.292,4679.292,5177.4591,4679.292,4679.292
08/01/2024,04MAASI_T1L1,N,N,N,4685.6486,4685.6486,5177.4591,4685.6486,4685.6486
08/01/2024,04MAASI_T2L2,N,N,N,4685.6486,4685.6486,5177.4591,4685.6486,4685.6486
08/01/2024,04ORMOC_BAT,N,N,N,4408.5016,4408.5016,5448.7624,4408.5016,4408.5016
08/01/2024,04ORMOC_SS,N,N,N,4407.6541,4407.6541,5177.4591,4407.6541,4407.6541
08/01/2024,04ORMOC_T2L1,N,N,N,4408.5016,4408.5016,5177.4591,4408.5016,4408.5016
08/01/2024,04ORMOC_T2L2,N,N,N,4408.5016,4408.5016,5177.4591,4408.5016,4408.5016
08/01/2024,04PARA_SS,N,N,N,4545.8038,4545.8038,5177.4591,4545.8038,4545.8038
08/01/2024,04PHSOL_G01,N,N,N,4408.5016,4408.5016,5448.7624,4408.5016,4408.5016
08/01/2024,04SEPSOL_G01,N,N,N,4408.5016,4408.5016,5448.7624,4408.5016,4408.5016
08/01/2024,04SNAGU_L01,N,N,N,4556.8219,4556.8219,5177.4591,4556.8219,4556.8219
08/01/2024,04STAR_SS,N,N,N,4516.5635,4516.5635,5177.4591,4516.5635,4516.5635
08/01/2024,04TABAN_SS,N,N,N,4381.3802,4381.3802,5177.4591,4381.3802,4381.3802
08/01/2024,04TABAN_T1L1,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,04TAFT_G01,N,N,N,4575.8916,4575.8916,6068.5909,4575.8916,4575.8916
08/01/2024,04TONGO_T2L2,N,N,N,4386.8892,4386.8892,5177.4591,4386.8892,4386.8892
08/01/2024,04WRIGH_T1L1,N,N,N,4544.9562,4544.9562,5177.4591,4544.9562,4544.9562
08/01/2024,04WRIGH_T2L2,N,N,N,4576.7392,4576.7392,5177.4591,4576.7392,4576.7392
08/01/2024,05BANIL_T1L1,N,N,N,4271.1994,4271.1994,5177.4591,4271.1994,4271.1994
08/01/2024,05BANIL_T1L2,N,N,N,4271.1994,4271.1994,5177.4591,4271.1994,4271.1994
08/01/2024,05BANIL_T1L3,N,N,N,4271.1994,4271.1994,5177.4591,4271.1994,4271.1994
08/01/2024,05CALUNG_CEP,N,N,N,4191.5303,4191.5303,5177.4591,4191.5303,4191.5303
08/01/2024,05CARMENDPP_U01,N,N,N,4209.7525,4209.7525,5284.0473,4209.7525,4209.7525
08/01/2024,05CARMENDPP_U02,N,N,N,4209.7525,4209.7525,5284.0473,4209.7525,4209.7525
08/01/2024,05CARMENDPP_U03,N,N,N,4209.7525,4209.7525,5284.0473,4209.7525,4209.7525
08/01/2024,05CARMENDPP_U04,N,N,N,4209.7525,4209.7525,5284.0473,4209.7525,4209.7525
08/01/2024,05CDPPI_SS1,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05CDPPI_SS2,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05CEBU_SS,N,N,N,4252.9772,4252.9772,5177.4591,4252.9772,4252.9772
08/01/2024,05CEDC_SS,N,N,N,4184.7499,4184.7499,5177.4591,4184.7499,4184.7499
08/01/2024,05CEDC_U01,N,N,N,4183.4786,4183.4786,5579.3108,4183.4786,4183.4786
08/01/2024,05CEDC_U02,N,N,N,4183.4786,4183.4786,5579.1775,4183.4786,4183.4786
08/01/2024,05CEDC_U03,N,N,N,4183.9024,4183.9024,5457.4247,4183.9024,4183.9024
08/01/2024,05CEMEX_L01,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05COLON_L01,N,N,N,4238.1452,4238.1452,5177.4591,4238.1452,4238.1452
08/01/2024,05COMPS_SS,N,N,N,4299.1684,4299.1684,5177.4591,4299.1684,4299.1684
08/01/2024,05COMPS_T1L1,N,N,N,4302.9824,4302.9824,5177.4591,4302.9824,4302.9824
08/01/2024,05COMPS_T2L2,N,N,N,4302.9824,4302.9824,5177.4591,4302.9824,4302.9824
08/01/2024,05CPPC_U01,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U02,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U03,N,N,N,4269.0806,4269.0806,6822.9173,4269.0806,4269.0806
08/01/2024,05CPPC_U04,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U05,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U06,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U07,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U08,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U09,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05CPPC_U10,N,N,N,4269.0806,4269.0806,5349.5731,4269.0806,4269.0806
08/01/2024,05DAANB_SS,N,N,N,4348.326,4348.326,5177.4591,4348.326,4348.326
08/01/2024,05DMAN_SS,N,N,N,4179.6647,4179.6647,5177.4591,4179.6647,4179.6647
08/01/2024,05DMA_L01,N,N,N,4170.7654,4170.7654,5177.4591,4170.7654,4170.7654
08/01/2024,05EAUC_U01,N,N,N,4299.5922,4299.5922,5389.0413,4299.5922,4299.5922
08/01/2024,05EAUC_U02,N,N,N,4299.5922,4299.5922,5389.0413,4299.5922,4299.5922
08/01/2024,05EAUC_U03,N,N,N,4299.5922,4299.5922,5389.0413,4299.5922,4299.5922
08/01/2024,05EAUC_U04,N,N,N,4299.5922,4299.5922,5389.0413,4299.5922,4299.5922
08/01/2024,05KSPC_G01,N,N,N,4237.7214,4237.7214,5321.2735,4237.7214,4237.7214
08/01/2024,05KSPC_G02,N,N,N,4234.3313,4234.3313,2801.7284,4234.3313,4234.3313
08/01/2024,05KSPC_SS1,N,N,N,4235.6026,4235.6026,5177.4591,4235.6026,4235.6026
08/01/2024,05KSPC_SS2,N,N,N,4234.3313,4234.3313,5177.4591,4234.3313,4234.3313
08/01/2024,05LAPU_SS,N,N,N,4296.202,4296.202,5177.4591,4296.202,4296.202
08/01/2024,05MCTAN_T1L1,N,N,N,4299.5922,4299.5922,5177.4591,4299.5922,4299.5922
08/01/2024,05MNDUE_SS,N,N,N,4291.9643,4291.9643,5177.4591,4291.9643,4291.9643
08/01/2024,05MNDUE_T1L1,N,N,N,4294.5069,4294.5069,5177.4591,4294.5069,4294.5069
08/01/2024,05MNDUE_T1L2,N,N,N,4294.5069,4294.5069,5177.4591,4294.5069,4294.5069
08/01/2024,05MNDUE_T1L4,N,N,N,4294.5069,4294.5069,5177.4591,4294.5069,4294.5069
08/01/2024,05MNDUE_T1L5,N,N,N,4294.5069,4294.5069,5177.4591,4294.5069,4294.5069
08/01/2024,05NAGA_T1L1,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05NAGA_T2L2,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05NAGLES_L01,N,N,N,4244.5018,4244.5018,5177.4591,4244.5018,4244.5018
08/01/2024,05NNAGVE_L01,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05NNAGVE_L02,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05QUIOT_T1L1,N,N,N,4269.0806,4269.0806,5177.4591,4269.0806,4269.0806
08/01/2024,05SAMB_L01,N,N,N,4126.2694,4126.2694,5177.4591,4126.2694,4126.2694
08/01/2024,05SAMB_L02,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05SAMB_SS,N,N,N,4126.2694,4126.2694,5177.4591,4126.2694,4126.2694
08/01/2024,05TALATR1_SS,N,N,N,4191.5303,4191.5303,5177.4591,4191.5303,4191.5303
08/01/2024,05TALAV_SS,N,N,N,4191.1065,4191.1065,5177.4591,4191.1065,4191.1065
08/01/2024,05TALAV_T1L1,N,N,N,4191.5303,4191.5303,5177.4591,4191.5303,4191.5303
08/01/2024,05TALIS_T1L1,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,05THVI_SS1,N,N,N,4202.5484,4202.5484,5177.4591,4202.5484,4202.5484
08/01/2024,05THVI_SS2,N,N,N,4202.5484,4202.5484,5177.4591,4202.5484,4202.5484
08/01/2024,05THVI_U01,N,N,N,4202.5484,4202.5484,5283.2792,4202.5484,4202.5484
08/01/2024,05THVI_U02,N,N,N,4202.5484,4202.5484,5282.7311,4202.5484,4202.5484
08/01/2024,05TOLEDO_BAT,N,N,N,4191.5303,4191.5303,5267.7448,4191.5303,4191.5303
08/01/2024,05TOLSOL_G01,N,N,N,4191.5303,4191.5303,5267.8668,4191.5303,4191.5303
08/01/2024,05TOL_CARMEN,N,N,N,4209.7525,4209.7525,5177.4591,4209.7525,4209.7525
08/01/2024,05TPC_G01,N,N,N,4209.7525,4209.7525,5284.0473,4209.7525,4209.7525
08/01/2024,05TPC_G02,N,N,N,4209.7525,4209.7525,5315.6811,4209.7525,4209.7525
08/01/2024,05TPC_L01,N,N,N,4209.7525,4209.7525,5177.4591,4209.7525,4209.7525
08/01/2024,05TPC_S01,N,N,N,4209.7525,4209.7525,5177.4591,4209.7525,4209.7525
08/01/2024,05TPC_S02,N,N,N,4209.7525,4209.7525,5177.4591,4209.7525,4209.7525
08/01/2024,05TPVI_U01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,05TPVI_U02,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,05TPVI_U03,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,05TPVI_U04,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,05TPVI_U05,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,05TPVI_U06,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06AMLAN_SS,N,N,N,4094.9102,4094.9102,5177.4591,4094.9102,4094.9102
08/01/2024,06AMLAN_T1L1,N,N,N,4097.0291,4097.0291,5177.4591,4097.0291,4097.0291
08/01/2024,06AMLAN_T2L2,N,N,N,4097.0291,4097.0291,5177.4591,4097.0291,4097.0291
08/01/2024,06AMLA_G01,N,N,N,4097.0291,4097.0291,5173.3485,4097.0291,4097.0291
08/01/2024,06BACOL_SS,N,N,N,4258.0625,4258.0625,5177.4591,4258.0625,4258.0625
08/01/2024,06BACOL_T1L1,N,N,N,4256.7912,4256.7912,5177.4591,4256.7912,4256.7912
08/01/2024,06BACOL_T1L2,N,N,N,4256.7912,4256.7912,5177.4591,4256.7912,4256.7912
08/01/2024,06BACOL_T2L2,N,N,N,4256.7912,4256.7912,5177.4591,4256.7912,4256.7912
08/01/2024,06BACOL_T3L3,N,N,N,4256.7912,4256.7912,5177.4591,4256.7912,4256.7912
08/01/2024,06BBGPP_G01,N,N,N,4258.0625,4258.0625,5395.4953,4258.0625,4258.0625
08/01/2024,06BBGPP_L01,N,N,N,4258.0625,4258.0625,5177.4591,4258.0625,4258.0625
08/01/2024,06BCLBAS_LD1,N,N,N,4256.7912,4256.7912,5177.4591,4256.7912,4256.7912
08/01/2024,06BCL_SS,N,N,N,4258.4863,4258.4863,5177.4591,4258.4863,4258.4863
08/01/2024,06BISCOM_G01,N,N,N,4216.9566,4216.9566,5331.15,4216.9566,4216.9566
08/01/2024,06CABI_G01,N,N,N,4097.0291,4097.0291,5173.3485,4097.0291,4097.0291
08/01/2024,06CADIZL_SS,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06CADIZL_T1L1,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06CADIZL_T1L2,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06CADIZL_T1L3,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06CADIZL_T1L4,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06CARSOL_G01,N,N,N,4256.7912,4256.7912,5394.314,4256.7912,4256.7912
08/01/2024,06CAY_SS,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,06CENPRI_U01,N,N,N,4256.7912,4256.7912,4962.8793,4256.7912,4256.7912
08/01/2024,06CENPRI_U02,N,N,N,4256.7912,4256.7912,4962.8793,4256.7912,4256.7912
08/01/2024,06CENPRI_U03,N,N,N,4256.7912,4256.7912,4962.8793,4256.7912,4256.7912
08/01/2024,06CENPRI_U04,N,N,N,4256.7912,4256.7912,5394.314,4256.7912,4256.7912
08/01/2024,06CENPRI_U05,N,N,N,4256.7912,4256.7912,4963.1354,4256.7912,4256.7912
08/01/2024,06CLTRAVA_SS,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,06FFHC_G01,N,N,N,4241.9592,4241.9592,5369.4672,4241.9592,4241.9592
08/01/2024,06GAHIT_SS,N,N,N,4250.8584,4250.8584,5177.4591,4250.8584,4250.8584
08/01/2024,06HELIOS_G01,N,N,N,4241.9592,4241.9592,5369.0528,4241.9592,4241.9592
08/01/2024,06HELIOS_S01,N,N,N,4241.9592,4241.9592,5177.4591,4241.9592,4241.9592
08/01/2024,06HPCO_G01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06HPCO_G02,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06KABAN_BAT,N,N,N,4220.7706,4220.7706,5497.1383,4220.7706,4220.7706
08/01/2024,06KABAN_L01,N,N,N,4220.7706,4220.7706,5177.4591,4220.7706,4220.7706
08/01/2024,06KABAN_SS,N,N,N,4220.7706,4220.7706,5177.4591,4220.7706,4220.7706
08/01/2024,06KABAN_T1L1,N,N,N,4216.9566,4216.9566,5177.4591,4216.9566,4216.9566
08/01/2024,06KABAN_T2L2,N,N,N,4216.9566,4216.9566,5177.4591,4216.9566,4216.9566
08/01/2024,06MABIN_SS,N,N,N,4153.3908,4153.3908,5177.4591,4153.3908,4153.3908
08/01/2024,06MABIN_T1L1,N,N,N,4152.967,4152.967,5177.4591,4152.967,4152.967
08/01/2024,06MABIN_T2L2,N,N,N,4152.967,4152.967,5177.4591,4152.967,4152.967
08/01/2024,06MANSOL_G01,N,N,N,4241.9592,4241.9592,5369.4672,4241.9592,4241.9592
08/01/2024,06MNTSOL_G01,N,N,N,4097.0291,4097.0291,5173.3485,4097.0291,4097.0291
08/01/2024,06NASULO_G01,N,N,N,4053.8043,4053.8043,5127.9982,4053.8043,4053.8043
08/01/2024,06NTNEGB_G01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06PAL1A_G01,N,N,N,4062.2798,4062.2798,5118.6247,4062.2798,4062.2798
08/01/2024,06PAL1A_SS,N,N,N,4063.1273,4063.1273,5177.4591,4063.1273,4063.1273
08/01/2024,06PAL2A_U01,N,N,N,4054.2281,4054.2281,5123.7063,4054.2281,4054.2281
08/01/2024,06PAL2A_U02,N,N,N,4054.2281,4054.2281,5126.58,4054.2281,4054.2281
08/01/2024,06PAL2A_U03,N,N,N,4054.2281,4054.2281,5318.8341,4054.2281,4054.2281
08/01/2024,06PAL2A_U04,N,N,N,4237.7214,4237.7214,4791.6096,4237.7214,4237.7214
08/01/2024,06PGPP2_SS,N,N,N,4055.0756,4055.0756,5177.4591,4055.0756,4055.0756
08/01/2024,06SACASL_G01,N,N,N,4222.0419,4222.0419,5312.7639,4222.0419,4222.0419
08/01/2024,06SACASL_G02,N,N,N,4222.0419,4222.0419,4814.8212,4222.0419,4222.0419
08/01/2024,06SACSUN_G01,N,N,N,4222.0419,4222.0419,5312.7639,4222.0419,4222.0419
08/01/2024,06SCBE_G01,N,N,N,4241.9592,4241.9592,5369.4672,4241.9592,4241.9592
08/01/2024,06SCBIOP_G01,N,N,N,4237.7214,4237.7214,4869.6178,4237.7214,4237.7214
08/01/2024,06SLYSOL_G01,N,N,N,4256.7912,4256.7912,5394.314,4256.7912,4256.7912
08/01/2024,06SNCARLOS_SS,N,N,N,4222.0419,4222.0419,5177.4591,4222.0419,4222.0419
08/01/2024,06STNEGB_G01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06URC_G01,N,N,N,4152.967,4152.967,5253.9566,4152.967,4152.967
08/01/2024,06VMC_G01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,06VMC_G02,N,N,N,4256.7912,4256.7912,5394.314,4256.7912,4256.7912
08/01/2024,07BDPP_U01,N,N,N,5274.2681,5274.2681,6499.1365,5274.2681,5274.2681
08/01/2024,07BDPP_U02,N,N,N,5274.2681,5274.2681,6499.1365,5274.2681,5274.2681
08/01/2024,07BDPP_U03,N,N,N,5274.2681,5274.2681,6499.1365,5274.2681,5274.2681
08/01/2024,07BDPP_U04,N,N,N,5274.2681,5274.2681,6499.1365,5274.2681,5274.2681
08/01/2024,07BOHOL_T1L1,N,N,N,5056.873,5056.873,5177.4591,5056.873,5056.873
08/01/2024,07BOHOL_T4L4,N,N,N,5056.873,5056.873,5177.4591,5056.873,5056.873
08/01/2024,07COREL_T1L1,N,N,N,5274.2681,5274.2681,5177.4591,5274.2681,5274.2681
08/01/2024,07COREL_T1L2,N,N,N,5274.2681,5274.2681,5177.4591,5274.2681,5274.2681
08/01/2024,07COREL_T1L3,N,N,N,5274.2681,5274.2681,5177.4591,5274.2681,5274.2681
08/01/2024,07JANOPO_G01,N,N,N,5274.2681,5274.2681,6499.1365,5274.2681,5274.2681
08/01/2024,07LOBOC_G01,N,N,N,5274.2681,5274.2681,6532.4875,5274.2681,5274.2681
08/01/2024,07LOBOC_G02,N,N,N,5274.2681,5274.2681,7493.588,5274.2681,5274.2681
08/01/2024,07SEVILL_G01,N,N,N,5274.2681,5274.2681,6630.0277,5274.2681,5274.2681
08/01/2024,07TPLPB4_U01,N,N,N,5056.0255,5056.0255,6224.6121,5056.0255,5056.0255
08/01/2024,07TPLPB4_U02,N,N,N,5056.0255,5056.0255,8006.3936,5056.0255,5056.0255
08/01/2024,07TPLPB4_U03,N,N,N,5056.0255,5056.0255,3234.6182,5056.0255,5056.0255
08/01/2024,07TPLPB4_U04,N,N,N,5056.0255,5056.0255,4479.7635,5056.0255,5056.0255
08/01/2024,07UBAY_BAT,N,N,N,5056.873,5056.873,6225.2337,5056.873,5056.873
08/01/2024,07UBAY_T1L1,N,N,N,5056.873,5056.873,5177.4591,5056.873,5056.873
08/01/2024,07UBAY_T2L2,N,N,N,5056.873,5056.873,5177.4591,5056.873,5056.873
08/01/2024,07UBAY_T3L3,N,N,N,5056.0255,5056.0255,5177.4591,5056.0255,5056.0255
08/01/2024,08BANTAP_L01,N,N,N,4321.2046,4321.2046,5177.4591,4321.2046,4321.2046
08/01/2024,08BARO_SS,N,N,N,4253.401,4253.401,5177.4591,4253.401,4253.401
08/01/2024,08BARTAC_L01,N,N,N,4237.7214,4237.7214,5177.4591,4237.7214,4237.7214
08/01/2024,08BARTAC_SS,N,N,N,4253.401,4253.401,5177.4591,4253.401,4253.401
08/01/2024,08BVISTA_L01,N,N,N,4327.9849,4327.9849,5177.4591,4327.9849,4327.9849
08/01/2024,08BVISTA_L02,N,N,N,4327.9849,4327.9849,5177.4591,4327.9849,4327.9849
08/01/2024,08CASA_G01,N,N,N,4265.2666,4265.2666,12162.1735,4265.2666,4265.2666
08/01/2024,08CASA_G02,N,N,N,4265.2666,4265.2666,12162.1735,4265.2666,4265.2666
08/01/2024,08CONCP_T1L1,N,N,N,4260.6051,4260.6051,5177.4591,4260.6051,4260.6051
08/01/2024,08COSMO_G01,N,N,N,4242.8067,4242.8067,12203.7528,4242.8067,4242.8067
08/01/2024,08DINGL_SS,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08DINGL_T1L1,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08DINGL_T1L2,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08DINGL_T1L3,N,N,N,4264.8429,4264.8429,5177.4591,4264.8429,4264.8429
08/01/2024,08DINGL_T1L4,N,N,N,4264.8429,4264.8429,5177.4591,4264.8429,4264.8429
08/01/2024,08DINGL_T2L1,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08DINGL_T2L2,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08GLOBAL_G01,N,N,N,4423.3336,4423.3336,12299.9667,4423.3336,4423.3336
08/01/2024,08NABASDPP_U01,N,N,N,4423.3336,4423.3336,31949.4183,4423.3336,4423.3336
08/01/2024,08NABASDPP_U02,N,N,N,4423.3336,4423.3336,31949.4183,4423.3336,4423.3336
08/01/2024,08NABAS_L01,N,N,N,4423.3336,4423.3336,5177.4591,4423.3336,4423.3336
08/01/2024,08NABAS_L02,N,N,N,4423.3336,4423.3336,5177.4591,4423.3336,4423.3336
08/01/2024,08NABAS_L03,N,N,N,4423.3336,4423.3336,5177.4591,4423.3336,4423.3336
08/01/2024,08NABAS_SS,N,N,N,4423.3336,4423.3336,5177.4591,4423.3336,4423.3336
08/01/2024,08PALM_G01,N,N,N,4237.7214,4237.7214,5318.8341,4237.7214,4237.7214
08/01/2024,08PALM_S01,N,N,N,4261.0289,4261.0289,5177.4591,4261.0289,4261.0289
08/01/2024,08PANIT_SS,N,N,N,4346.6309,4346.6309,5177.4591,4346.6309,4346.6309
08/01/2024,08PANIT_T1L1,N,N,N,4346.2071,4346.2071,5177.4591,4346.2071,4346.2071
08/01/2024,08PANIT_T2L2,N,N,N,4346.2071,4346.2071,5177.4591,4346.2071,4346.2071
08/01/2024,08PDPP1_U02,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP1_U03,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP1_U05,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP3_C,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP3_E,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP3_G,N,N,N,4265.2666,4265.2666,31800.0046,4265.2666,4265.2666
08/01/2024,08PDPP3_H,N,N,N,4265.2666,4265.2666,12162.0515,4265.2666,4265.2666
08/01/2024,08PDPP3_S01,N,N,N,4265.2666,4265.2666,5177.4591,4265.2666,4265.2666
08/01/2024,08PEDC_SS1,N,N,N,4152.5432,4152.5432,5177.4591,4152.5432,4152.5432
08/01/2024,08PEDC_SS2,N,N,N,4152.5432,4152.5432,5177.4591,4152.5432,4152.5432
08/01/2024,08PEDC_SS3,N,N,N,4152.5432,4152.5432,5177.4591,4152.5432,4152.5432
08/01/2024,08PEDC_T1L1,N,N,N,4153.8146,4153.8146,5177.4591,4153.8146,4153.8146
08/01/2024,08PEDC_T1L2,N,N,N,4154.6621,4154.6621,5177.4591,4154.6621,4154.6621
08/01/2024,08PEDC_U01,N,N,N,4152.5432,4152.5432,13460.4376,4152.5432,4152.5432
08/01/2024,08PEDC_U02,N,N,N,4152.5432,4152.5432,5318.8341,4152.5432,4152.5432
08/01/2024,08PEDC_U03,N,N,N,4152.5432,4152.5432,5868.1702,4152.5432,4152.5432
08/01/2024,08PWIND_G01,N,N,N,4423.3336,4423.3336,3925.4396,4423.3336,4423.3336
08/01/2024,08PWIND_G02,N,N,N,4423.3336,4423.3336,7010.7102,4423.3336,4423.3336
08/01/2024,08SLWIND_G01,N,N,N,4327.9849,4327.9849,2928.4552,4327.9849,4327.9849
08/01/2024,08SLWIND_L01,N,N,N,4327.9849,4327.9849,5177.4591,4327.9849,4327.9849
08/01/2024,08SNJOSE_L01,N,N,N,4242.8067,4242.8067,5177.4591,4242.8067,4242.8067
08/01/2024,08SNJOSE_L02,N,N,N,4242.8067,4242.8067,5177.4591,4242.8067,4242.8067
08/01/2024,08SNJOSE_L03,N,N,N,4242.8067,4242.8067,5177.4591,4242.8067,4242.8067
08/01/2024,08STBAR_SS1,N,N,N,4222.4656,4222.4656,5177.4591,4222.4656,4222.4656
08/01/2024,08STBAR_SS2,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,08STBAR_SS3,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,08STBAR_T1L1,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,08STBAR_T2L2,N,N,N,4221.6181,4221.6181,5177.4591,4221.6181,4221.6181
08/01/2024,08STBPB1_U01,N,N,N,4221.6181,4221.6181,31839.5552,4221.6181,4221.6181
08/01/2024,08STBPB1_U02,N,N,N,4221.6181,4221.6181,12174.0919,4221.6181,4221.6181
08/01/2024,08STBPB1_U03,N,N,N,4221.6181,4221.6181,12174.0919,4221.6181,4221.6181
08/01/2024,08STBPB1_U04,N,N,N,4221.6181,4221.6181,31839.5552,4221.6181,4221.6181
